id,tx_datetime,tx_type,tx_amount,bal_after_tx,tx_qty,account_no,stock_code
16483,2024-01-31,매도,11199500,92638382,65,81604242-557,140860
16484,2024-04-18,매도,828000,14438595,23,056–1027–4474-3,006040
16485,2024-03-14,매도,603900,78067555,11,28320714-517,035720
16486,2024-02-27,매도,2779400,69372655,26,55738339-248,192820
16487,2024-05-08,매도,256000,99493249,10,02373826-37,323410
16488,2024-01-23,매도,938600,93262290,13,82755515-689,139480
16489,2024-04-03,매도,2392500,39346779,87,91182812-209,009830
16490,2024-04-04,매도,80040,20433199,6,129-56-801294,024110
16491,2024-02-21,매도,1382000,17422961,20,807–7413–4523-9,010120
16492,2024-02-28,매도,2708400,11792850,37,978365-600759,005930
16493,2024-02-27,매도,119890,28460592,19,049–5923–0973-1,018880
16494,2024-05-31,매도,460200,33479455,3,92917054-10,005385
16495,2024-02-22,매도,17680000,73316232,85,852-18-831177,011070
16496,2024-03-21,매도,1263870,32498919,93,990409-324535,175330
16497,2024-02-14,매도,7947000,57364580,45,080-87-212275,086280
16498,2024-01-04,매도,1909600,61162090,14,01097423-71,000660
16499,2024-01-23,매도,521500,77787936,5,948880-122494,068760
16500,2024-05-08,매도,8343000,91865115,90,231993-867199,271560
16501,2024-05-09,매도,6899200,71768877,49,549791-477974,214450
16502,2024-03-27,매도,161600,35069463,4,2353-2411,111770
16503,2024-05-03,매도,3615600,66612125,23,602–3194–4722-4,140860
16504,2024-05-31,매도,1286670,83155027,77,05014884-62,001440
16505,2024-03-27,매도,10215000,82871697,45,60035526-57,348370
16506,2024-04-05,매도,903750,90230233,25,82009831-07,030200
16507,2024-02-22,매도,1575000,50103560,7,07829656-64,259960
16508,2024-03-29,매도,3526400,6645723,32,2924-0909,000270
16509,2024-05-30,매도,495750,58377970,15,017-70-578764,001450
16510,2024-02-27,매도,3815500,85584969,13,345221-335934,000810
16511,2024-03-05,매도,1238450,9404867,31,830646-493086,006040
16512,2024-01-12,매도,744000,79909759,60,2924-0909,088980
16513,2024-01-31,매도,2997700,63966979,31,790–4243–4953-2,039490
16514,2024-02-21,매도,5181000,5810241,30,99553245-649,039030
16515,2024-01-24,매도,187000,75808112,25,315-75-909111,010140
16516,2024-01-11,매도,435860,24337885,62,25820658-789,138930
16517,2024-03-05,매도,384200,66278878,17,903827-599704,023590
16518,2024-01-23,매도,229400,99948505,37,961–4121–8827-7,018880
16519,2024-04-18,매도,2654400,68043584,21,655887-584850,039490
16520,2024-04-24,매도,305400,81489842,3,5993-7091,185750
16521,2024-01-05,매도,2984850,11187537,81,11158880-932,055550
16522,2024-01-30,매도,1540200,16449401,17,5877-8627,001040
16523,2024-02-22,매도,5868000,38230548,24,139-64-075145,012330
16524,2024-05-31,매도,9522000,59544621,18,941348-199285,003230
16525,2024-01-12,매도,33450,74868063,1,276766-469489,051600
16526,2024-02-20,매도,112640,18776142,11,163990-515643,032640
16527,2024-01-11,매도,3100000,89202423,50,91194168-046,008770
16528,2024-05-08,매도,6086000,100622447,68,139-64-075145,032830
16529,2024-05-30,매도,1444000,30222467,10,2314-4394,011780
16530,2024-02-20,매도,2057000,55238834,34,74672915-317,008770
16531,2024-03-26,매도,254160,83784415,18,75524736-561,034230
16532,2024-03-21,매도,2703000,67568159,34,544-39-489513,108320
16533,2024-01-19,매도,2163200,8274974,32,07829656-64,010120
16534,2024-05-29,매도,213600,3707315,15,194–0738–4208-9,316140
16535,2024-03-05,매도,1008000,82728464,18,611540-208606,047050
16536,2024-04-03,매도,34000,32564556,1,459–9083–1949-7,009420
16537,2024-04-02,매도,575700,70136751,19,651639-225834,263750
16538,2024-05-09,매도,1397700,73667464,9,06141965-589,018260
16539,2024-02-02,매도,2985550,96148532,71,618–3336–2937-3,120110
16540,2024-05-23,매도,498500,3160168,5,72965249-39,004490
16541,2024-01-16,매도,249210,58897898,71,41171877-80,028670
16542,2024-05-03,매도,82500,78419782,3,66983203-516,067310
16543,2024-01-25,매도,3224550,101805240,83,99546275-11,103140
16544,2024-04-23,매도,5211300,75054481,29,088946-441637,068270
16545,2024-03-12,매도,454000,76107061,10,37616231-79,000990
16546,2024-04-17,매도,847000,76167738,20,373282-117191,078930
16547,2024-03-14,매도,1620000,98173297,81,345826-708036,336260
16548,2024-02-01,매도,785400,37291004,11,556290-782177,196170
16549,2024-05-22,매도,487800,72144084,12,86392216-60,213420
16550,2024-05-17,매도,335160,10255095,42,8055-5195,003690
16551,2024-04-09,매도,245700,6181317,3,336-39-353073,010950
16552,2024-04-05,매도,1021680,93909133,88,265905-985777,005940
16553,2024-03-22,매도,2404600,61874558,22,01097423-71,185750
16554,2024-05-29,매도,31080,53589149,6,00144528-368,018880
16555,2024-02-29,매도,4395000,21620551,50,990409-324535,006260
16556,2024-05-30,매도,766700,62949442,17,2079-8610,213420
16557,2024-05-08,매도,1941000,100141892,60,666–9916–0037-7,002790
16558,2024-01-25,매도,2592000,68303494,20,97811986-10,000120
16559,2024-02-08,매도,338000,27512897,5,781–3221–0927-8,105560
16560,2024-05-10,매도,2314000,73407704,13,738–5135–2434-7,010120
16561,2024-06-04,매도,719550,90759278,41,1915-4293,272210
16562,2024-03-14,매도,12300,3983396,2,29460992-82,018880
16563,2024-04-26,매도,3415500,90656857,11,079-29-925009,128940
16564,2024-02-20,매도,70200,47589743,3,9118-2233,015760
16565,2024-03-21,매도,2163200,62456471,32,746673-394586,035900
16566,2024-03-19,매도,320800,82742466,4,465–5873–5766-3,138040
16567,2024-05-09,매도,2266100,8626876,31,900–4924–0452-8,108320
16568,2024-05-14,매도,2245000,93545024,10,56842876-12,012330
16569,2024-02-23,매도,4080000,34069279,20,2353-2411,034730
16570,2024-04-04,매도,1521800,86146481,14,93672354-228,065350
16571,2024-03-26,매도,480900,81480425,7,6065-7097,267250
16572,2024-04-25,매도,131250,26473712,5,852-18-831177,248070
16573,2024-03-20,매도,805700,85787018,7,986-27-660389,011790
16574,2024-02-20,매도,40550,31602935,1,669–6108–3331-5,120110
16575,2024-05-21,매도,1540800,34880772,24,5720-1977,005935
16576,2024-03-26,매도,188000,32020688,8,03733449-05,214370
16577,2024-03-13,매도,372800,31680551,8,457–1494–0267-6,192080
16578,2024-05-08,매도,1900800,71989157,27,06264867-86,010950
16579,2024-06-04,매도,184490,94642358,19,2079-8610,032640
16580,2024-01-09,매도,760800,53768736,24,22601010-07,029780
16581,2024-03-08,매도,721920,44895079,47,145013-092661,067630
16582,2024-02-28,매도,1260000,66246553,21,37875371-207,004800
16583,2024-05-10,매도,6596200,39802058,59,03355597-75,121600
16584,2024-03-15,매도,643500,50003222,78,3798-8817,138930
16585,2024-04-24,매도,7429800,11957708,87,5283-5937,032830
16586,2024-01-23,매도,4909600,66294124,76,06495874-88,285130
16587,2024-01-12,매도,1035840,92345337,52,18296934-099,003090
16588,2024-02-28,매도,1057050,66127614,29,489-72-229610,029780
16589,2024-02-07,매도,459200,7056605,14,27177661-14,204320
16590,2024-01-03,매도,3280500,97247778,27,72965249-39,329180
16591,2024-01-17,매도,390320,15020439,56,965–6909–4676-4,138930
16592,2024-01-30,매도,23310,33423347,3,78445365-349,003620
16593,2024-05-10,매도,13713000,93563254,42,791-37-394070,000810
16594,2024-02-29,매도,728700,13440130,21,98806970-48,000720
16595,2024-05-10,매도,4669800,91483223,43,389–0705–9923-8,011170
16596,2024-03-28,매도,3554900,9228659,19,4388-6506,035420
16597,2024-01-30,매도,54880,45541223,8,091516-456453,001740
16598,2024-01-12,매도,108600,85462886,1,797–8832–6230-1,064760
16599,2024-04-23,매도,1765500,45726423,15,969963-624062,214450
16600,2024-05-21,매도,4684800,56199725,61,546539-300908,000100
16601,2024-03-06,매도,516600,71306302,12,65476837-13,111770
16602,2024-05-03,매도,3976800,17372889,24,8378-1473,004170
16603,2024-03-14,매도,502400,30561747,32,3215-6393,024110
16604,2024-04-24,매도,718200,100641694,21,4388-6506,089030
16605,2024-05-08,매도,329600,45407883,2,271-26-260768,034730
16606,2024-03-27,매도,4643600,70279855,47,365–9198–0015-4,010120
16607,2024-04-05,매도,352500,32510120,3,949–4477–3165-8,450080
16608,2024-02-06,매도,353400,92097816,20,401324-939797,026960
16609,2024-02-06,매도,1768500,59103384,27,31224040-11,010120
16610,2024-01-05,매도,250000,28644126,5,109–3871–7361-3,009240
16611,2024-03-13,매도,3320000,25649511,20,018475-885599,004170
16612,2024-06-11,매도,1870050,92839603,39,27177661-14,007660
16613,2024-04-25,매도,322460,23249623,23,852-18-831177,316140
16614,2024-06-04,매도,1445000,57948959,25,95266979-58,028300
16615,2024-01-19,매도,14858000,87686138,38,078–4096–2542-7,007310
16616,2024-04-18,매도,4748800,68295906,32,44091270-21,066970
16617,2024-05-14,매도,950400,11770210,16,632375-428679,302440
16618,2024-02-21,매도,6937500,33848230,25,549791-477974,357780
16619,2024-01-31,매도,9018300,28032338,69,252-91-175889,011170
16620,2024-04-16,매도,2198000,47613344,28,6886-2629,010950
16621,2024-01-09,매도,114000,83959888,2,758-10-961519,012750
16622,2024-02-22,매도,1664000,10145420,26,31224040-11,004800
16623,2024-01-19,매도,841750,61757268,35,35324396-712,028050
16624,2024-05-31,매도,2200000,88550307,11,5528-8893,352820
16625,2024-05-21,매도,3146400,12930352,57,6907-2128,267270
16626,2024-01-16,매도,560880,32676336,76,4714-8806,042670
16627,2024-04-24,매도,1755400,29703183,67,271608-274369,028050
16628,2024-02-27,매도,47880,22694995,3,017-70-578764,034020
16629,2024-02-16,매도,18360000,39617332,60,360–6880–0688-6,298020
16630,2024-02-02,매도,4712400,70207111,42,789-60-751229,039490
16631,2024-02-27,매도,66600,65184684,3,961–6628–4488-3,007070
16632,2024-06-12,매도,1116000,13990813,31,54986895-890,016360
16633,2024-04-04,매도,9769500,93545881,39,00594065-78,278470
16634,2024-05-17,매도,4096000,70050747,8,82009831-07,010130
16635,2024-04-26,매도,22410000,30929191,60,544-39-489513,051910
16636,2024-05-09,매도,930000,87244126,12,95266979-58,006110
16637,2024-04-26,매도,4540000,44394200,50,379838-972893,066570
16638,2024-01-26,매도,16900000,18060877,50,4388-6506,128940
16639,2024-03-05,매도,4670000,44342380,50,65234069-61,066570
16640,2024-02-15,매도,5306000,36939040,70,21692830-23,139480
16641,2024-03-08,매도,77500,58107068,2,9216-9188,030200
16642,2024-05-30,매도,84200,60867281,20,366-41-435712,028670
16643,2024-04-02,매도,963200,21280650,16,19570427-61,012750
16644,2024-04-19,매도,10396800,50911384,96,17038329-23,450080
16645,2024-02-23,매도,444480,7876279,48,706-80-042454,001440
16646,2024-04-04,매도,4413000,83920650,30,237439-130647,307950
16647,2024-01-23,매도,9101000,53650854,38,549791-477974,247540
16648,2024-04-16,매도,5007200,71126957,44,61377941-723,121600
16649,2024-06-05,매도,1398600,67694426,28,234383-793053,020150
16650,2024-04-03,매도,919100,48654556,26,901–1073–0397-9,051600
16651,2024-01-25,매도,203100,15095700,3,02850175-08,010120
16652,2024-06-04,매도,510600,79758084,12,945365-763338,089030
16653,2024-04-12,매도,362500,60643901,1,691346-945441,004370
16654,2024-04-05,매도,4212100,19845806,73,794463-544498,251270
16655,2024-02-23,매도,9819200,54787247,76,34959038-313,011170
16656,2024-05-08,매도,13140000,97677366,45,789-60-751229,278470
16657,2024-02-14,매도,102150,71499434,3,0303-9109,051600
16658,2024-01-26,매도,215080,37594115,38,57453691-384,073240
16659,2024-02-27,매도,1214400,34695673,16,647853-610545,078600
16660,2024-03-07,매도,703010,41034049,77,31843368-465,139130
16661,2024-03-26,매도,14920000,47783917,40,974-06-379210,457190
16662,2024-04-03,매도,1791800,27312880,34,939851-951805,241560
16663,2024-03-07,매도,1675000,20818470,25,159007-322083,025900
16664,2024-05-10,매도,103750,88135065,5,262-31-023366,281740
16665,2024-02-02,매도,387400,17819894,2,001-63-550645,086900
16666,2024-05-10,매도,1104300,96465810,27,68747522-196,017800
16667,2024-04-02,매도,2689400,92219497,34,8666-5524,035760
16668,2024-01-10,매도,5016000,64710709,24,244-35-325816,058470
16669,2024-02-21,매도,9128000,20185846,70,2184-9670,267260
16670,2024-04-03,매도,2040000,92959726,34,669–6108–3331-5,012750
16671,2024-05-24,매도,36600,6772309,1,55738339-248,006040
16672,2024-05-21,매도,237900,69156053,13,837-19-308128,003090
16673,2024-01-03,매도,404500,26786146,5,956-65-465028,005830
16674,2024-03-22,매도,672360,83420427,52,005-14-498113,005940
16675,2024-05-09,매도,927000,57669179,3,616–8850–1939-9,348370
16676,2024-02-01,매도,1872700,95848423,61,746673-394586,240810
16677,2024-04-12,매도,253200,30824950,12,012–0415–7264-6,000080
16678,2024-05-29,매도,36360,83412585,2,969963-624062,011200
16679,2024-01-09,매도,96300,4123740,1,213-03-283421,326030
16680,2024-05-24,매도,675620,48289382,37,874–2803–6164-0,034020
16681,2024-05-30,매도,384300,83439441,7,749–4332–2027-8,031980
16682,2024-01-31,매도,344800,46657109,2,373282-117191,004170
16683,2024-04-03,매도,144160,92155112,17,4546-5316,139130
16684,2024-01-23,매도,5675000,88961459,50,44940276-692,009540
16685,2024-01-31,매도,307350,33481580,9,00594065-78,140410
16686,2024-03-14,매도,2174700,57994490,11,666–9916–0037-7,036570
16687,2024-01-23,매도,21663000,104193976,58,3373-9477,373220
16688,2024-05-30,매도,8262800,22453030,52,56350641-15,277810
16689,2024-02-14,매도,144700,9890952,1,565–7440–0690-9,066970
16690,2024-05-23,매도,8657600,27087474,56,464934-390256,066970
16691,2024-03-19,매도,391380,55498521,22,2379-0090,294870
16692,2024-02-15,매도,463200,13855707,4,25820658-789,039490
16693,2024-05-22,매도,7260000,10241687,40,478-68-954915,018670
16694,2024-02-08,매도,1151000,21887002,10,0343-4625,006280
16695,2024-04-05,매도,7395000,23722061,51,4756-7903,307950
16696,2024-05-03,매도,570750,69352533,15,467416-536245,195940
16697,2024-02-15,매도,679200,79149274,24,209-55-320679,248070
16698,2024-02-15,매도,67600,1176526,1,22601010-07,028300
16699,2024-01-12,매도,2649900,65507561,33,23089154-83,095340
16700,2024-06-04,매도,4158000,25274694,11,375–0690–9868-9,006400
16701,2024-01-19,매도,969600,86087039,16,270232-578103,237690
16702,2024-06-05,매도,110250,41859122,3,865–2221–8948-1,030200
16703,2024-03-14,매도,1621300,67798028,62,310–7609–5128-8,028050
16704,2024-06-04,매도,554600,58942943,59,2924-0909,010140
16705,2024-02-02,매도,206700,84536554,3,5988-3968,010120
16706,2024-05-22,매도,2420600,65431452,14,413460-557980,277810
16707,2024-04-17,매도,74400,49507114,3,86392216-60,028050
16708,2024-05-21,매도,2587000,94367496,26,271608-274369,078600
16709,2024-03-21,매도,1054300,87117131,26,3709-6175,029780
16710,2024-03-07,매도,484000,54723988,5,632375-428679,011790
16711,2024-05-14,매도,5044000,79336752,13,98225420-75,298020
16712,2024-01-10,매도,20888000,34705403,28,14909997-75,207940
16713,2024-03-22,매도,322660,70210099,17,0343-4625,085660
16714,2024-03-21,매도,3927000,63222755,51,14599064-157,402340
16715,2024-03-05,매도,625600,48103225,8,213-03-283421,454910
16716,2024-03-20,매도,1568000,51460562,14,62441012-95,192820
16717,2024-03-12,매도,90800,14118184,2,0343-4625,000990
16718,2024-04-25,매도,802200,96086557,21,40208998-91,195940
16719,2024-03-19,매도,20295000,71238980,45,91631617-44,006400
16720,2024-01-25,매도,393750,35932554,15,31496684-203,353200
16721,2024-03-28,매도,1185000,91279779,6,457–1494–0267-6,011070
16722,2024-02-22,매도,862500,25301406,25,997–7686–9929-8,004020
16723,2024-02-14,매도,2506000,69921958,70,99683170-87,004020
16724,2024-01-31,매도,1188250,13985334,49,11158880-932,353200
16725,2024-02-21,매도,490500,68050215,9,9931-8374,069960
16726,2024-03-05,매도,2631600,45678246,51,491–3201–3217-7,021240
16727,2024-01-31,매도,2057000,73770496,22,32939048-531,066570
16728,2024-04-18,매도,12350500,31820432,85,36779182-139,005387
16729,2024-04-03,매도,2954700,66092047,49,359-86-019653,251270
16730,2024-04-23,매도,1711800,75153354,54,346–2511–0236-0,005420
16731,2024-05-21,매도,16090,82679083,1,439-68-064927,232140
16732,2024-05-30,매도,1752400,2789654,26,961–6628–4488-3,010950
16733,2024-01-19,매도,2847600,43894189,36,3215-6393,041510
16734,2024-03-21,매도,87100,28102962,1,194358-544073,000250
16735,2024-04-02,매도,970000,42344676,5,205–5492–5385-3,145020
16736,2024-02-01,매도,500000,51951596,16,064–3998–8126-6,004990
16737,2024-01-26,매도,14097000,106785509,37,5528-8893,373220
16738,2024-01-04,매도,3392500,44504704,23,54986895-890,039030
16739,2024-05-17,매도,899110,87288171,47,359-86-019653,030000
16740,2024-04-03,매도,3035200,60615176,28,695-93-559116,214450
16741,2024-03-08,매도,1968400,25093846,37,145–3254–9074-4,035720
16742,2024-03-26,매도,115400,15963996,4,80667969-05,323410
16743,2024-01-09,매도,1315200,22431679,12,96447423-08,005387
16744,2024-05-21,매도,723000,11122508,10,06495874-88,454910
16745,2024-05-24,매도,905100,84849289,42,025811-473905,214370
16746,2024-01-17,매도,217120,84634671,23,064–3998–8126-6,001440
16747,2024-04-18,매도,12993500,87033054,65,11684466-25,145020
16748,2024-04-30,매도,1506700,47241606,19,707–5647–4984-8,041510
16749,2024-02-01,매도,1200000,33611693,4,413460-557980,298020
16750,2024-03-13,매도,1213800,62325522,21,62441012-95,004800
16751,2024-02-01,매도,30118000,120186864,74,315-75-909111,007310
16752,2024-05-03,매도,1844500,18577430,31,88110639-254,004800
16753,2024-05-03,매도,692000,48792931,5,457–1494–0267-6,086900
16754,2024-05-03,매도,288900,91026455,3,5877-8627,010060
16755,2024-02-21,매도,742400,94370437,4,31496684-203,004170
